RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported
1222,LARCENY-ALL OTHER LARCENY,201206689,400,RIVERSIDE AVE,CPD ,2012-10-24T00:00:00.000Z,2020
1223,FRAUD-CREDIT CARD/ATM,201206690,500,17TH ST NW,CPD ,2012-10-24T00:00:00.000Z,2042
1224,LARCENY-ALL OTHER LARCENY,201206691,800,E MARKET ST,CPD ,2012-10-24T00:00:00.000Z,2114
1225,DRIVE UNDER THE INFLUENCE,201206693,100,ELLIOTT AVE,CPD ,2012-10-24T00:00:00.000Z,2301
1226,TOWED VEHICLE,201206694,100,PARK LN,CPD ,2012-10-25T00:00:00.000Z,0012
1227,LARCENY-ALL OTHER LARCENY,201206696,100,EMMET ST N,CPD ,2012-10-25T00:00:00.000Z,0216
1228,PROPERTY-FOUND/RECOVERED,201206697,400,EMMET ST,CPD ,2012-10-25T00:00:00.000Z,1000
1229,LARCENY-THEFT FROM BUILDING,201206698,400,W MAIN ST,CPD ,2012-10-25T00:00:00.000Z,0903
1230,ANIMAL-BITE,201206699,900,MONTICELLO AVE,CPD ,2012-10-25T00:00:00.000Z,1020
1231,DISORDERLY CONDUCT,201206700,1400,MELBOURNE RD,CPD ,2012-10-25T00:00:00.000Z,1015
1232,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206701,200,ELLIOTT AVE,CPD ,2012-10-25T00:00:00.000Z,1100
1233,DISORDERLY CONDUCT,201206702,1000,CHERRY AVE,CPD ,2012-10-25T00:00:00.000Z,1030
1234,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206703,0,UNIVERSITY CIR,CPD ,2012-10-25T00:00:00.000Z,1128
1235,LARCENY-THEFT FROM BUILDING,201206704,100,W MAIN ST,CPD ,2012-10-25T00:00:00.000Z,1130
1236,ASSAULT-SIMPLE,201206705,800,ORANGEDALE AVE,CPD ,2012-10-25T00:00:00.000Z,1313
1237,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206707,700,LYONS AVE,CPD ,2012-10-25T00:00:00.000Z,1107
1238,TRESPASS ON REAL PROPERTY,201206709,500,E MAIN ST,CPD ,2012-10-25T00:00:00.000Z,1556
1239,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206710,700,VILLAGE RD,CPD ,2012-10-25T00:00:00.000Z,1652
1240,TRAFFIC-HIT AND RUN,201206711,500,E 250 BYPASS,CPD ,2012-10-25T00:00:00.000Z,1713
1241,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206712,600,E MARKET ST,CPD ,2012-10-25T00:00:00.000Z,1857
1242,ASSAULT-INTIMIDATION,201206713,1500,ROSA TERRACE,CPD ,2012-10-25T00:00:00.000Z,1954
1243,PROPERTY-FOUND/RECOVERED,201206714,200,W MAIN ST,CPD ,2012-10-25T00:00:00.000Z,2124
1244,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201206716,600,MALCOM CRESENT,CPD ,2012-10-25T00:00:00.000Z,2113
1245,LARCENY-THEFT FROM MOTOR VEHICLE,201206717,1700,HYDRAULIC RD,CPD ,2012-10-25T00:00:00.000Z,2138
1246,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206718,700,PROSPECT AVE,CPD ,2012-10-26T00:00:00.000Z,0100
1247,ASSAULT-SIMPLE,201206719,700,PROSPECT AVE,CPD ,2012-10-26T00:00:00.000Z,0340
1248,COUNTERFEITING/FORGERY,201206720,1500,UNIVERSITY AVE,CPD ,2012-10-26T00:00:00.000Z,0200
1249,SHOTS FIRED/ILLEGAL HUNTING CALL,201206721,1000,HAZEL ST,CPD ,2012-10-26T00:00:00.000Z,0352
1250,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206722,200,RIDGE ST,CPD ,2012-10-26T00:00:00.000Z,0713
1251,FRAUD-CREDIT CARD/ATM,201206723,800,HARDY DR,CPD ,2012-10-26T00:00:00.000Z,0942
1252,LARCENY-THEFT FROM MOTOR VEHICLE,201206724,1100,5TH ST SW,CPD ,2012-10-26T00:00:00.000Z,1224
1253,TOWED VEHICLE,201206725,400,E JEFFERSON ST,CPD ,2012-10-26T00:00:00.000Z,1157
1254,TOWED VEHICLE,201206726,0,13TH ST NW,CPD ,2012-10-26T00:00:00.000Z,1327
1255,LARCENY-SHOPLIFTING,201206727,1100,5TH ST SW,CPD ,2012-10-26T00:00:00.000Z,1252
1256,LARCENY-THEFT FROM MOTOR VEHICLE,201206729,800,HINTON AVE,CPD ,2012-10-26T00:00:00.000Z,1457
1257,DRUG/NARCOTIC VIOLATION,201206730,400,4TH ST NW,CPD ,2012-10-29T00:00:00.000Z,1522
1258,DRUG/NARCOTIC VIOLATION,201206731,300,W MAIN ST,CPD ,2012-10-29T00:00:00.000Z,1557
1259,LARCENY-ALL OTHER LARCENY,201206732,1200,E MARKET ST,CPD ,2012-10-26T00:00:00.000Z,1606
1260,FIRES NOT ARSON,201206734,700,E WATER ST,CPD ,2012-10-26T00:00:00.000Z,1846
1261,LARCENY-ALL OTHER LARCENY,201206735,2100,MICHIE DR,CPD ,2012-10-26T00:00:00.000Z,1920
1262,LARCENY-ALL OTHER LARCENY,201206737,1400,UNIVERSITY AVE,CPD ,2012-10-26T00:00:00.000Z,1940
1263,PROPERTY-FOUND/RECOVERED,201206738,200,W MAIN ST,CPD ,2012-10-26T00:00:00.000Z,2131
1264,SHOTS FIRED/ILLEGAL HUNTING CALL,201206739,1100,E HIGH ST,CPD ,2012-10-26T00:00:00.000Z,2131
1265,ASSAULT-SIMPLE,201206740,700,6TH ST SE,CPD ,2012-10-26T00:00:00.000Z,2211
1266,LARCENY-ALL OTHER LARCENY,201206741,900,PRESTON AVE,CPD ,2012-10-26T00:00:00.000Z,2225
1267,DRUG/NARCOTIC VIOLATION,201206742,1400,FOREST RIDGE RD,CPD ,2012-10-26T00:00:00.000Z,2116
1268,ASSAULT-SIMPLE,201206743,700,PROSPECT AV,CPD ,2012-10-27T00:00:00.000Z,1600
1269,ROBBERY,201206744,1000,MARKET ST,CPD ,2012-10-26T00:00:00.000Z,2248
1270,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206745,100,STRIBLING AVE,CPD ,2012-10-27T23:44:00.000Z,2344
1271,LARCENY-THEFT FROM MOTOR VEHICLE,201206746,500,ROUGEMONT AVE,CPD ,2012-10-26T00:00:00.000Z,2110
1272,ASSIST AGENCY,201206747,100,EMMET ST N,CPD ,2012-10-27T00:00:00.000Z,0030
1273,ASSAULT-AGGRAVATED,201206748,200,W WATER ST,CPD ,2012-10-27T00:00:00.000Z,0001
1274,LARCENY-ALL OTHER LARCENY,201206750,100,W MAIN ST,CPD ,2012-10-27T00:00:00.000Z,0131
1275,PROPERTY-LOST,201206751,2500,JEFFERSON PARK AVE,CPD ,2012-10-27T00:00:00.000Z,0307
1276,FAMILY OFFENSE-NON-VIOLENT,201206752,800,HARDY DR,CPD ,2012-10-27T00:00:00.000Z,0414
1277,ASSAULT-SIMPLE,201206753,300,W MAIN ST,CPD ,2012-10-27T00:00:00.000Z,0506
1278,TOWED VEHICLE,201206754,100,E WATER ST,CPD ,2012-10-27T00:00:00.000Z,0500
1279,TOWED VEHICLE,201206755,100,E WATER ST,CPD ,2012-10-27T00:00:00.000Z,0500
1280,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206756,1500,CHERRY AVE,CPD ,2012-10-27T00:00:00.000Z,0834
1281,TOWED VEHICLE,201206757,800,RANIER RD,CPD ,2012-10-27T00:00:00.000Z,0921
1282,LARCENY-THEFT FROM BUILDING,201206758,500,E WATER ST,CPD ,2012-10-27T00:00:00.000Z,0859
1283,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206759,1300,UNIVERSITY AVE,CPD ,2012-10-27T00:00:00.000Z,1052
1284,FAMILY OFFENSE-NON-VIOLENT,201206760,,MONTROSE AVE,CPD ,2012-10-27T00:00:00.000Z,1139
1285,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206761,1000,BIRDWOOD RD,CPD ,2012-10-27T00:00:00.000Z,1124
1286,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206762,1100,WERTLAND ST,CPD ,2012-10-27T00:00:00.000Z,1205
1287,LARCENY-ALL OTHER LARCENY,201206764,1100,5TH ST SW,CPD ,2012-10-27T00:00:00.000Z,1434
1288,TRAFFIC-HIT AND RUN,201206765,1300,WILLOW DR,CPD ,2012-10-27T00:00:00.000Z,1458
1289,LARCENY-THEFT FROM BUILDING,201206766,400,W MAIN ST,CPD ,2012-10-27T00:00:00.000Z,1502
1290,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206767,300,CARLTON RD,CPD ,2012-10-27T00:00:00.000Z,1531
1291,TRAFFIC-HIT AND RUN,201206768,1100,EMMET ST  N,CPD ,2012-10-27T00:00:00.000Z,1711
1292,ANIMAL-BITE,201206769,1000,LOCUST LN,CPD ,2012-10-27T00:00:00.000Z,1726
1293,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206770,100,2ND ST NE,CPD ,2012-10-27T00:00:00.000Z,1825
1294,PROPERTY-LOST,201206771,1300,W MAIN ST,CPD ,2012-10-27T00:00:00.000Z,1831
1295,ASSAULT-SIMPLE,201206772,600,PRESTON AVE,CPD ,2012-10-27T00:00:00.000Z,2005
1296,ASSAULT-SIMPLE,201206773,1100,FOREST ST,CPD ,2012-10-27T00:00:00.000Z,2132
1297,WEAPON LAW OFFENSES,201206774,1300,RUGBY RD,CPD ,2012-10-28T00:00:00.000Z,0305
1298,ASSAULT-SIMPLE,201206775,700,PROSPECT AVE,CPD ,2012-10-27T00:00:00.000Z,2255
1299,FRAUD-CREDIT CARD/ATM,201206776,1100,EMMET ST N,CPD ,2012-10-28T00:00:00.000Z,0025
1300,TRESPASS ON REAL PROPERTY,201206777,700,RAINIER RD,CPD ,2012-10-28T00:00:00.000Z,0450
1301,DRIVE UNDER THE INFLUENCE,201206778,1100,5TH ST SW,CPD ,2012-10-28T00:00:00.000Z,0230
1302,PROPERTY-FOUND/RECOVERED,201206780,1500,UNIVERSITY AVE,CPD ,2012-10-28T00:00:00.000Z,0153
1303,ASSAULT-SIMPLE,201206781,1500,JEFFERSON PARK AVE,CPD ,2012-10-28T00:00:00.000Z,0115
1304,LARCENY-ALL OTHER LARCENY,201206782,100,14TH ST NW,CPD ,2012-10-28T00:00:00.000Z,0204
1305,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206783,800,HARDY DR,CPD ,2012-10-28T00:00:00.000Z,0159
1306,DRIVE UNDER THE INFLUENCE,201206784,1200,CHERRY AVE,CPD ,2012-10-28T00:00:00.000Z,0840
1307,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206785,300,E MAIN ST,CPD ,2012-10-28T00:00:00.000Z,0241
1308,LARCENY-SHOPLIFTING,201206786,1100,5TH ST SW,CPD ,2012-10-28T00:00:00.000Z,0348
1309,TRAFFIC-HIT AND RUN,201206787,400,9TH ST NW,CPD ,2012-10-28T00:00:00.000Z,0600
1310,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206789,1600,GORDON AVE,CPD ,2012-10-28T00:00:00.000Z,1000
1311,LARCENY-ALL OTHER LARCENY,201206790,200,DOUGLAS AVE,CPD ,2012-10-28T00:00:00.000Z,1105
1312,PROPERTY-LOST,201206791,400,E MAIN ST,CPD ,2012-10-28T00:00:00.000Z,1149
1313,MOTOR VEHICLE THEFT/STOLEN AUTO,201206792,700,WALKER SQ,CPD ,2012-10-28T00:00:00.000Z,1256
1314,LARCENY-ALL OTHER LARCENY,201206793,200,W WATER ST,CPD ,2012-10-28T00:00:00.000Z,1358
1315,LARCENY-THEFT FROM MOTOR VEHICLE,201206795,100,MEGAN CT,CPD ,2012-10-28T00:00:00.000Z,1643
1316,PROPERTY-LOST,201206796,500,RUGBY RD,CPD ,2012-10-28T00:00:00.000Z,1734
1317,FIRES NOT ARSON,201206797,900,1ST ST S,CPD ,2012-10-28T00:00:00.000Z,1805
1318,PROPERTY-LOST,201206798,1400,UNIVERSITY AVE,CPD ,2012-10-28T00:00:00.000Z,1740
1319,ASSAULT-INTIMIDATION,201206799,500,1ST ST S,CPD ,2012-10-28T00:00:00.000Z,1742
1320,LARCENY-ALL OTHER LARCENY,201206800,100,E WATER ST,CPD ,2012-10-28T00:00:00.000Z,1802
1321,FRAUD-CREDIT CARD/ATM,201206801,1200,MONTICELLO RD,CPD ,2012-10-28T00:00:00.000Z,1850
1322,LARCENY-ALL OTHER LARCENY,201206802,800,HARDY DR,CPD ,2012-10-28T00:00:00.000Z,2130
1323,ASSIST CITIZEN-MENTAL/TDO/ECO,201206803,1300,CARLTON AVE,CPD ,2012-10-28T00:00:00.000Z,2229
1324,ASSIST CITIZEN-MENTAL/TDO/ECO,201206804,2200,ANGUS RD,CPD ,2012-10-28T00:00:00.000Z,2132
1325,TOWED VEHICLE,201206805,1800,BARRACKS RD,CPD ,2012-10-29T00:00:00.000Z,0113
1326,BURGLARY/BREAKING AND ENTERING,201206806,900,E HIGH ST,CPD ,2012-10-29T00:00:00.000Z,0850
1327,COUNTERFEITING/FORGERY,201206807,600,E MARKET ST,CPD ,2012-10-29T00:00:00.000Z,1033
1328,ASSAULT-SIMPLE,201206808,1600,MONTROSE AVE,CPD ,2012-10-29T00:00:00.000Z,1200
1329,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206809,1400,GRADY AVE,CPD ,2012-10-29T00:00:00.000Z,1215
1330,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206810,200,14TH ST NW,CPD ,2012-10-29T00:00:00.000Z,1240
1331,LARCENY-THEFT FROM BUILDING,201206811,100,MADISON LN,CPD ,2012-10-29T00:00:00.000Z,1315
1332,FAMILY OFFENSE-NON-VIOLENT,201206812,800,HARDY DR,CPD ,2012-10-29T00:00:00.000Z,1230
1333,LARCENY-THEFT FROM BUILDING,201206813,200,14TH ST SW,CPD ,2012-10-29T00:00:00.000Z,1530
1334,DRUG/NARCOTIC VIOLATION,201206814,500,1ST ST S,CPD ,2012-10-30T00:00:00.000Z,1137
1335,FRAUD-CREDIT CARD/ATM,201206815,1200,EMMET ST N,CPD ,2012-10-29T00:00:00.000Z,1719
1336,MISC CRIMINAL,201206816,700,PROSPECT AVE,CPD ,2012-10-29T00:00:00.000Z,1810
1337,PROPERTY SAFE KEEPING,201206818,600,E MARKET ST,CPD ,2012-10-29T00:00:00.000Z,2050
1338,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206819,500,1ST ST S,CPD ,2012-10-29T00:00:00.000Z,2140
1339,ASSIST CITIZEN-MENTAL/TDO/ECO,201206820,500,2ND ST NE,CPD ,2012-10-30T00:00:00.000Z,0005
1340,BURGLARY/BREAKING AND ENTERING,201206821,1600,MERIDAN ST,CPD ,2012-10-30T00:00:00.000Z,0200
1341,ARSON,201206822,300,14TH ST NW,CPD ,2012-10-30T00:00:00.000Z,0230
1342,COMMUNITY RELATIONS INITIATIVE (CRI),201206823,900,2ND ST SE,CPD ,2012-10-30T00:00:00.000Z,0822
1343,BURGLARY/BREAKING AND ENTERING,201206824,200,MEADE AVE,CPD ,2012-10-30T00:00:00.000Z,1130
1344,ASSAULT-SIMPLE,201206827,200,W MAIN ST,CPD ,2012-10-30T00:00:00.000Z,1215
1345,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201206828,1200,HOLMES AVE,CPD ,2012-10-30T00:00:00.000Z,1225
1346,DRUG/NARCOTIC VIOLATION,201206829,400,4TH ST NW,CPD ,2012-10-30T00:00:00.000Z,1608
1347,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206832,600,PRESTON AVE,CPD ,2012-10-30T00:00:00.000Z,1630
1348,ASSIST AGENCY-BACKUP/ASSISTANCE,201206833,600,MONTROSE AVE,CPD ,2012-10-30T00:00:00.000Z,1645
1349,ANIMAL CRUETLY,201206834,2100,ANGUS RD,CPD ,2012-10-30T00:00:00.000Z,2054
1350,TRAFFIC-HIT AND RUN,201206835,800,CHERRY AVE,CPD ,2012-10-30T00:00:00.000Z,2203
1351,INDECENT EXPOSURE,201206836,200,RUGBY RD,CPD ,2012-10-30T00:00:00.000Z,2350
1352,PROPERTY-LOST,201206839,600,E MARKET ST,CPD ,2012-10-31T00:00:00.000Z,0756
1353,TOWED VEHICLE,201206840,1300,GORDON AVE,CPD ,2012-10-31T00:00:00.000Z,0810
1354,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206841,900,GROVE ST,CPD ,2012-10-30T00:00:00.000Z,1356
1355,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206843,2200,FONTAINE AVE,CPD ,2012-10-31T00:00:00.000Z,0944
1356,LARCENY-ALL OTHER LARCENY,201206844,700,WEST ST,CPD ,2012-10-31T00:00:00.000Z,1026
1357,PROPERTY-LOST,201206845,2000,MICHIE DR,CPD ,2012-10-31T00:00:00.000Z,1114
1358,LARCENY-ALL OTHER LARCENY,201206846,800,CHERRY AVE,CPD ,2012-10-31T00:00:00.000Z,1112
1359,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206847,700,E MAIN ST,CPD ,2012-10-31T00:00:00.000Z,1142
1360,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206848,1000,LINDEN AVE,CPD ,2012-10-31T00:00:00.000Z,1247
1361,PROPERTY-LOST,201206849,1800,JEFFERSON PARK AVE,CPD ,2012-10-31T00:00:00.000Z,1218
1362,LARCENY-SHOPLIFTING,201206851,1000,MILLMONT ST,CPD ,2012-10-31T00:00:00.000Z,1406
1363,PROPERTY-FOUND/RECOVERED,201206852,600,E MARKET ST,CPD ,2012-10-31T00:00:00.000Z,1434
1364,ASSAULT-SIMPLE,201206853,300,CARLTON RD,CPD ,2012-10-31T00:00:00.000Z,1505
1365,PHONE CALLS-THREATENING OR OBSCENE,201206854,1600,ST ANNES RD,CPD ,2012-10-31T00:00:00.000Z,1630
1366,DISORDERLY CONDUCT,201206855,500,HARRIS RD,CPD ,2012-10-31T00:00:00.000Z,1723
1367,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206856,300,PRESTON AVE,CPD ,2012-10-31T00:00:00.000Z,1611
1368,LARCENY-SHOPLIFTING,201206857,1100,EMMET ST N,CPD ,2012-10-31T00:00:00.000Z,1735
1369,ASSAULT-SIMPLE,201206858,200,5TH ST SW,CPD ,2012-10-31T00:00:00.000Z,1900
1370,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206859,1800,MONTICELLO RD,CPD ,2012-10-31T00:00:00.000Z,1947
1371,LARCENY-SHOPLIFTING,201206860,1100,EMMET ST N,CPD ,2012-10-31T00:00:00.000Z,2015
1372,TRAFFIC-HIT AND RUN,201206861,1200,JOHN ST,CPD ,2012-10-31T00:00:00.000Z,2115
1373,LARCENY-SHOPLIFTING,201206864,1900,EMMET ST N,CPD ,2012-10-31T00:00:00.000Z,2220
1374,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206865,200,7TH ST NE,CPD ,2012-10-31T00:00:00.000Z,2156
1375,ASSAULT-SIMPLE,201206866,900,RIVES ST,CPD ,2012-10-31T00:00:00.000Z,2337
1376,MISSING PERSON-JUVENILE,201206867,200,HARTMANS MILL RD,CPD ,2012-11-01T00:00:00.000Z,0001
1377,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206868,500,RUGBY RD,CPD ,2012-11-01T00:00:00.000Z,0245
1378,ASSAULT-SIMPLE,201206869,300,5TH ST SW,CPD ,2012-11-01T00:00:00.000Z,0018
1379,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206870,100,E WATER ST,CPD ,2012-10-31T00:00:00.000Z,2349
1380,ASSIST CITIZEN-MENTAL/TDO/ECO,201206871,900,HENRY AVE,CPD ,2012-10-31T00:00:00.000Z,2356
1381,PROPERTY-FOUND/RECOVERED,201206872,300,E MAIN ST,CPD ,2012-11-01T00:00:00.000Z,0100
1382,DRIVE UNDER THE INFLUENCE,201206873,1200,LEE ST,CPD ,2012-11-01T00:00:00.000Z,0202
1383,COMMUNITY RELATIONS INITIATIVE (CRI),201206875,600,E MARKET ST,CPD ,2012-11-01T00:00:00.000Z,0001
1384,TRAFFIC-HIT AND RUN,201206876,400,5TH ST SW,CPD ,2012-11-01T00:00:00.000Z,1123
1385,ASSAULT-SIMPLE,201206877,900,RIVES ST,CPD ,2012-11-01T00:00:00.000Z,1315
1386,PHONE CALLS-THREATENING OR OBSCENE,201206878,100,1ST ST S,CPD ,2012-11-01T00:00:00.000Z,1343
1387,ASSAULT-INTIMIDATION,201206879,500,1ST ST S,CPD ,2012-11-01T00:00:00.000Z,1414
1388,DRUG/NARCOTIC VIOLATION,201206880,800,MONTICELLO RD,CPD ,2012-11-01T00:00:00.000Z,1645
1389,LARCENY-ALL OTHER LARCENY,201206881,100,14TH ST NW,CPD ,2012-11-01T00:00:00.000Z,1728
1390,TOWED VEHICLE,201206882,200,RIDGE/MCINTIRE RD,CPD ,2012-11-01T00:00:00.000Z,1820
1391,ASSAULT-SIMPLE,201206883,2000,MICHIE DR,CPD ,2012-11-01T00:00:00.000Z,2126
1392,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206884,0,9TH ST SE,CPD ,2012-11-01T00:00:00.000Z,2125
1393,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206886,200,15TH ST NW,CPD ,2012-11-01T00:00:00.000Z,2135
1394,ASSAULT-SIMPLE,201206887,2100,TARLTON DR,CPD ,2012-11-01T00:00:00.000Z,2236
1395,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201206888,400,GARRETT ST,CPD ,2012-11-02T00:00:00.000Z,0106
1396,DRIVE UNDER THE INFLUENCE,201206889,700,PRESTON AVE,CPD ,2012-11-01T00:00:00.000Z,2359
1397,ASSAULT-SIMPLE,201206890,300,2ND ST SE,CPD ,2012-11-02T00:00:00.000Z,0208
1398,ASSAULT-SIMPLE,201206891,4000,13TH ST NE,CPD ,2012-11-02T00:00:00.000Z,0434
1399,TRAFFIC-HIT AND RUN,201206892,900,E HIGH ST,CPD ,2012-11-02T00:00:00.000Z,0750
1400,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206893,1200,CEDARS CT,CPD ,2012-11-02T08:14:00.000Z,0814
1401,LARCENY-ALL OTHER LARCENY,201206894,600,E MARKET ST,CPD ,2012-11-02T00:00:00.000Z,0952
1402,LARCENY-ALL OTHER LARCENY,201206895,100,W MARKET ST,CPD ,2012-11-02T00:00:00.000Z,0935
1403,ANIMAL-BITE,201206896,200,OAK ST,CPD ,2012-11-02T00:00:00.000Z,0930
1404,LITTERING/ILLEGAL TRASH DUMPING,201206897,500,CLEVELAND AVE,CPD ,2012-11-02T00:00:00.000Z,1051
1405,ANIMAL-COMPLAINT,201206898,1200,W MAIN ST,CPD ,2012-11-02T00:00:00.000Z,1210
1406,DRUG/NARCOTIC VIOLATION,201206899,100,OLD PRESTON AVE,CPD ,2012-11-02T00:00:00.000Z,1307
1407,PROPERTY-LOST,201206900,2200,BARRACKS RD,CPD ,2012-11-02T00:00:00.000Z,1118
1408,EMBEZZLEMENT,201206901,1000,SEMINOLE TR,CPD ,2012-11-02T00:00:00.000Z,1132
1409,COMMUNITY RELATIONS INITIATIVE (CRI),201206902,600,E MARKET ST,CPD ,2012-11-02T00:00:00.000Z,1430
1410,DRUG/NARCOTIC VIOLATION,201206903,200,E MAIN ST,CPD ,2012-11-02T00:00:00.000Z,1323
1411,TOWED VEHICLE,201206905,100,E WATER ST,CPD ,2012-11-02T00:00:00.000Z,1610
1412,LARCENY-THEFT FROM MOTOR VEHICLE,201206906,1500,E HIGH ST,CPD ,2012-11-02T00:00:00.000Z,1642
1413,DRUG/NARCOTIC VIOLATION,201206907,600,CABELL AVE,CPD ,2012-11-02T00:00:00.000Z,1817
1414,BURGLARY/BREAKING AND ENTERING,201206908,500,1ST ST S,CPD ,2012-11-02T00:00:00.000Z,1845
1415,LARCENY-SHOPLIFTING,201206909,1900,EMMET ST  N,CPD ,2012-11-02T00:00:00.000Z,2130
1416,ANIMAL-BITE,201206910,300,10TH ST NW,CPD ,2012-11-02T00:00:00.000Z,2045
1417,DISORDERLY CONDUCT,201206911,100,WEST ST,CPD ,2012-11-02T00:00:00.000Z,2130
1418,PROPERTY-LOST,201206912,1800,HYDRAULIC RD,CPD ,2012-11-02T00:00:00.000Z,1545
1419,TOWED VEHICLE,201206913,200,HARTMANS MILL RD,CPD ,2012-11-02T00:00:00.000Z,2145
1420,MISSING PERSON-JUVENILE,201206914,200,HARTMAN`S MILL RD,CPD ,2012-11-02T00:00:00.000Z,2300
1421,ASSAULT-SIMPLE,201206915,800,HARDY DR,CPD ,2012-11-03T00:00:00.000Z,0415
1422,ASSAULT-SIMPLE,201206916,300,CAROLINE AVE,CPD ,2012-11-02T00:00:00.000Z,2343
1423,TRAFFIC STOPS,201206917,300,RIDGE ST,CPD ,2012-11-03T00:00:00.000Z,0115
1424,DISORDERLY CONDUCT,201206918,200,E MAIN ST,CPD ,2012-11-03T00:00:00.000Z,0136
1425,ASSAULT-SIMPLE,201206919,1100,JEFFERSON PARK AVE,CPD ,2012-11-03T00:00:00.000Z,0131
1426,DRIVE UNDER THE INFLUENCE,201206920,500,CHERRY AVE,CPD ,2012-11-03T00:00:00.000Z,0430
1427,DISORDERLY CONDUCT,201206921,100,15TH ST NW,CPD ,2012-11-03T00:00:00.000Z,0201
1428,INCEDENT EXPOSURE,201206922,2000,JEFFERSON PARK AVE,CPD ,2012-11-03T00:00:00.000Z,0232
1429,TOWED VEHICLE,201206923,100,2ND ST S,CPD ,2012-11-03T05:30:00.000Z,0530
1430,TOWED VEHICLE,201206924,200,WATER ST,CPD ,2012-11-03T05:30:00.000Z,0530
1431,LARCENY-THEFT FROM BUILDING,201206925,200,2ND ST NW,CPD ,2012-11-03T00:00:00.000Z,0953
1432,PEEPING TOM,201206926,200,STRIBLING AVE,CPD ,2012-11-03T00:00:00.000Z,1046
1433,TRESPASS ON REAL PROPERTY,201206927,100,LANKFORD AVE,CPD ,2012-11-03T00:00:00.000Z,1147
1434,MOTOR VEHICLE THEFT/STOLEN AUTO,201206928,200,15TH ST NW,CPD ,2012-11-03T00:00:00.000Z,1130
1435,ASSAULT-SIMPLE,201206930,1900,SWANSON DR,CPD ,2012-11-03T00:00:00.000Z,1559
1436,ASSAULT-INTIMIDATION,201206931,700,WALKER SQUARE,CPD ,2012-11-03T00:00:00.000Z,1428
1437,ASSAULT-SIMPLE,201206932,100,BOLLINGWOOD RD,CPD ,2012-11-03T00:00:00.000Z,1605
1438,ASSIST CITIZEN-MENTAL/TDO/ECO,201206933,100,W MARKET ST,CPD ,2012-11-03T00:00:00.000Z,1803
1439,FAMILY OFFENSE-NON-VIOLENT,201206934,100,RIVERSIDE AVE,CPD ,2012-11-03T00:00:00.000Z,1833
1440,LARCENY-SHOPLIFTING,201206935,200,E MAIN ST,CPD ,2012-11-03T00:00:00.000Z,1858
1441,ASSAULT-SIMPLE,201206936,800,BOLLING AVE,CPD ,2012-11-03T00:00:00.000Z,2120
1442,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201206938,800,ORANGDALE AVE,CPD ,2012-11-03T00:00:00.000Z,2102
1443,TOWED VEHICLE,201206939,1200,W MAIN ST,CPD ,2012-11-03T22:01:00.000Z,2201
